zipcode,centroid_lat,centroid_lon,regional spatial type,population,capacity,rc_centroid_lat,rc_centroid_lon
2011,52.15744641452238,8.056679186837798,urban,17407,0,52.14329994476351,8.04728576168737
2012,54.06666260415143,6.0572439481129,rural,11787,0,54.08103277326551,6.055540657266064
2013,47.402015086041146,10.632887785983195,rural,409,71945,47.409359316261465,10.639377205360574
2014,54.38036560859335,10.99088154441736,rural,7209,122092,54.39216595540809,11.00092301604828
2015,50.51221019681112,13.669535608127736,urban,488,113552,50.51727418962273,13.656907020232726
2016,54.82498408858365,11.07193197146615,rural,17560,105007,54.80371546359095,11.070832647462618
2017,52.98812672105999,13.310951108628526,rural,19954,0,52.9719712247268,13.323779865105385
2018,53.72275493675952,13.56298911192409,urban,11370,0,53.69167009512868,13.56866985163772
2019,47.94935570558612,9.311629700598798,rural,11320,0,47.94545620589388,9.301518347161958
2020,54.11884108334727,7.884374211955933,rural,19867,0,54.13500968185008,7.880357744281264
2021,52.62234779616046,9.111597288815284,urban,12271,134114,52.62776961565263,9.090816200523298
2022,51.09193014439688,8.98340966254549,rural,1690,0,51.08131709221215,8.995322481205752
2023,48.23090095197105,11.913267171419108,urban,4710,100810,48.247373485045735,11.907524628668993
2024,51.43808219765126,9.752749127933177,urban,16326,124322,51.43450137696873,9.75735645314466
2025,50.40947808067951,9.134451148886871,urban,14907,133446,50.41566011329312,9.14219958139404
2026,54.61084551060664,6.98873472709985,urban,9056,104643,54.60809023122818,6.980211984767791
2027,53.317399393892416,7.59871436324537,rural,3127,0,53.32590798082072,7.59049392561258
2028,54.73955947734868,13.28132875261359,rural,12611,0,54.74721550307854,13.269217054653204
2029,50.17381639021131,9.287061946066167,urban,2342,124102,50.16796886390572,9.277732255412683
2030,53.125402414744485,13.989686456991206,rural,17254,130744,53.13078881911143,13.981681328366498
2031,48.87252247035472,6.346439291321551,urban,438,0,48.86079105121702,6.363403843864555
2032,52.18057714878648,7.367674149766115,urban,17140,121120,52.16528740710393,7.361560600716538
2033,52.47234868638214,9.510599390672033,urban,3591,0,52.47007846026647,9.50389151791352
2034,54.31606670565349,14.59960416851071,urban,16921,0,54.30466525743345,14.597096762038689
2035,52.75980809109024,10.328123045352251,rural,13416,0,52.76724443670679,10.318476130889524
2036,48.925961763754096,6.2621384813227925,rural,13790,0,48.92320341478894,6.249439327219848
2037,49.49605498982269,11.31866493905732,urban,10079,113985,49.49346262558476,11.31800389112676
2038,49.55133358873147,14.263645765282297,rural,2626,0,49.54808128938678,14.26511925030258
2039,52.603837186763286,11.463657437987006,rural,14553,0,52.613108175881614,11.446637057729914
2040,48.986886994917874,15.004236217308865,urban,2476,69647,48.98097269639496,14.999955128998977
2041,47.96062378514823,8.36368998543352,rural,9361,0,47.956363407332354,8.361777070305319
2042,54.83488780891773,7.886102164184312,rural,18678,95172,54.82807958282631,7.89181163464121
2043,52.55951040907746,8.795734772370043,urban,12057,0,52.55285315946051,8.795244203975612
2044,51.10541700778548,14.251151286680296,urban,4652,0,51.09370378721447,14.251983225936666
2045,49.15967782935108,14.94323980694336,rural,3055,0,49.13611137042621,14.93054362211563
2046,47.49449075970431,9.432278791155284,urban,1525,0,47.4999785527396,9.438997560888147
2047,53.64908874121375,8.684859163272922,urban,15676,0,53.65217298632199,8.689765930931568
2048,52.86693965777019,7.304731907040697,rural,2845,0,52.86220143701623,7.31090307165907
2049,51.09076910052067,12.919564831450025,rural,6325,123722,51.099795049857086,12.925288260990246
2050,52.623235129875546,5.980853847782013,urban,6223,0,52.61584779462825,5.987943148596961
2051,50.57103178187415,11.523071034713476,rural,17471,124533,50.57382957320124,11.508115432998457
2052,49.104001004363255,6.949848798350276,urban,5045,0,49.08426825330407,6.938589193583392
2053,52.21401895767029,9.11463739055553,urban,6869,106121,52.211229865359,9.116935553979726
2054,48.30515812207405,11.525416701784724,rural,732,0,48.31306487884902,11.523326906018356
2055,49.74114683478943,11.015270357008731,rural,17879,110221,49.74083345644011,10.997132829835296
2056,48.4584334287926,8.698712090815102,rural,5776,104911,48.45530298150483,8.699365410993781
2057,52.44860545764818,15.00102300789136,urban,2701,0,52.43076704168997,15.002092234707058
2058,53.39468741337309,14.758674135845574,urban,19923,133901,53.38124069814515,14.760033049484496
2059,50.32676904255052,8.819084758405983,rural,6169,0,50.325793748062615,8.812786398060876
2060,48.10848790162138,12.694511263399049,urban,5719,0,48.10131750104058,12.707615950355464
2061,52.387844546624905,12.23167559922306,urban,2908,0,52.39026656382175,12.215514356621092
2062,48.42137245395262,8.668782001000508,urban,6132,0,48.41861421035178,8.652679253646044
2063,49.758399778715805,12.96757374170172,rural,9610,0,49.75552907884285,12.961620457269753
2064,53.9230822211525,6.360522045630433,urban,3410,0,53.921733250307824,6.375812432291319
2065,51.23389983666196,12.39286557192182,urban,2906,0,51.22779466573952,12.393229371366967
2066,54.70106260566171,14.199735317716115,rural,17032,116694,54.70816998231211,14.199409806902922
2067,51.85112443467245,13.892569633097416,urban,5424,104996,51.84546458682237,13.897990238726583
2068,50.08974758398944,6.054554968736165,rural,15099,0,50.08313725578865,6.05255827032764
2069,50.82156925483566,10.348742179466123,rural,4669,0,50.82040227477513,10.34520819286209
2070,48.82506325683708,7.955447690562947,urban,17815,122958,48.83668040731418,7.951941157389223
2071,49.980403084366735,15.017581212048356,rural,13592,67954,49.975870236939535,15.03040091947442
2072,51.1028591474037,9.60525020111302,urban,5713,119892,51.10871443759496,9.60979160455561
2073,51.284534458920746,8.474053808611597,urban,493,118226,51.29915013637874,8.480098234348166
2074,47.87110763697061,14.464899251473655,rural,9020,0,47.881227843991866,14.463907267629132
2075,48.638293968519946,8.283409733272677,rural,19512,125049,48.63199469481268,8.271085484342828
2076,54.97847188358406,9.702222182734278,rural,4686,94408,54.9875697284598,9.706641913216917
2077,52.6588342208721,8.513050975078716,urban,7752,128256,52.643311881432176,8.52528574655926
2078,51.0984185109077,10.519809733631082,urban,9003,0,51.09682079223585,10.532620798478614
2079,51.111389546553646,10.425235076329551,rural,19002,138933,51.11907976397683,10.415728035145436
2080,49.95713715060749,8.530744292018772,urban,1188,0,49.97373448514898,8.545113099483265
2081,51.07314424500766,9.903053978073617,urban,14892,134214,51.06344074689135,9.905756709650586
2082,53.73993867846753,6.626883533112261,urban,19174,0,53.74767417209672,6.63637870984721
2083,54.23099156646771,7.447955716739933,rural,3211,0,54.22540228718401,7.451170117049534
2084,52.83320694331642,13.929577766277385,urban,3866,112095,52.81965908567379,13.930820844716909
2085,47.51366085167152,14.017830866165296,urban,17203,75149,47.50547022513079,14.032649318958375
2086,50.56314897573768,12.5749510723308,urban,8396,106585,50.56682930197386,12.565818286021388
2087,54.101429452087054,8.85729469200316,rural,15462,0,54.11131522360258,8.854308191741703
2088,51.122762274730576,12.911894356000152,urban,5950,126031,51.11521364899252,12.928528812726048
2089,47.41932991564266,8.37379108099404,rural,16791,0,47.41148351890386,8.372563519803299
2090,52.6060551574558,14.965076324270129,rural,7585,0,52.580552940826,14.960369717731542
2091,53.64076912626662,12.29454038279103,urban,2800,0,53.639062759735324,12.312998665220409
2092,48.940970695173455,7.678996650823163,rural,15579,130666,48.93219165850064,7.681408131212033
2093,47.4497330171772,7.403549068620214,urban,14174,79630,47.45551609082751,7.407297536726849
2094,47.55174262428064,13.485359035755495,urban,19515,0,47.5572237094697,13.48619254312144
2095,47.93209727352029,12.58290365183619,rural,17020,106197,47.93294317079946,12.579547019661758
2096,48.58503048484751,10.257740237808235,urban,19559,120808,48.56687327987073,10.270207754432256
2097,48.23218475023491,9.924429071285632,rural,17123,0,48.23044244718705,9.91751972452091
2098,49.05464251876917,10.80723974878464,urban,14813,122619,49.05447536207155,10.800101944453562
2099,48.51313501477394,11.49838342168645,urban,19245,0,48.5128435763825,11.506716221066522
2100,49.876835562745455,8.232640812099131,urban,9695,120675,49.87033979686567,8.222343756538729
2101,50.10086042084365,14.316420757099031,urban,5292,108500,50.10935396497662,14.308989301088582
2102,48.528066091892256,10.299942400793748,urban,3800,111937,48.51580541421498,10.307296056780986
2103,52.52290025162801,8.186487305670463,rural,11601,133171,52.52087438468856,8.190906150101968
2104,49.69132510702996,14.922404603402908,rural,12598,73469,49.68652677171974,14.92641715268308
2105,53.34291611160037,13.691733898152492,urban,6340,150536,53.34256790347749,13.68693501702816
2106,53.66913816817565,6.861262166002447,rural,14461,0,53.64364133684692,6.8628361200292245
2107,49.39643452666184,7.3699355996697875,rural,5398,106364,49.40415737425331,7.372150461897571
2108,50.51318514717491,6.334781043506503,urban,10214,0,50.5202534456764,6.32743100611845
2109,48.5135870217666,7.365367092598014,urban,17284,0,48.5176919412697,7.366438896384467
2110,54.589859234697656,9.923177196647345,rural,13818,111970,54.56606318101893,9.929814326809112
2111,52.04222923555172,14.350409874196036,urban,7830,104748,52.046307244472,14.329990679491136
2112,48.000344039191006,6.5444813941916085,urban,1373,89971,47.994631176119526,6.548760899046097
2113,47.82158148191148,14.73901581754489,rural,3539,70968,47.81823650029632,14.74207730267114
2114,50.4585632388694,8.455894137250883,urban,685,0,50.46001765608636,8.452471507976165
2115,47.8498425577554,8.060883315340764,rural,5965,0,47.85126318775411,8.052770931376038
2116,50.75251898722849,9.19398775729146,urban,16289,0,50.76260165043656,9.189876957434064
2117,48.468897113416325,13.733035823197332,rural,14067,0,48.46549476446957,13.728229428001807
2118,47.87810145450464,8.88738103573361,urban,2304,88599,47.87269977446103,8.881468505060688
2119,49.50032653416734,8.300375823392484,urban,13907,124892,49.49789986044562,8.295884683398587
2120,49.44453403998781,11.95072717808382,urban,9958,0,49.43302315586124,11.958921736411314
2121,52.40831366071993,10.240403058343482,urban,13176,0,52.40761527377637,10.243926798820723
2122,47.463148296680274,13.011581289444608,urban,4219,63561,47.47856185044627,13.002771002347467
2123,48.46508911336797,7.209357273006775,urban,19659,0,48.49310053320925,7.189054409814528
2124,50.59199496034161,8.334910777329645,rural,5256,0,50.59089758123394,8.342877368789583
2125,50.742946550192514,14.009966809446112,rural,18949,105263,50.74373552107357,13.998843598449795
2126,53.91541387117736,8.39227052388122,rural,11919,0,53.9154384839158,8.393523044426097
2127,47.76136393647788,11.591831088585725,urban,9113,104725,47.770631136669145,11.595736441180346
2128,50.739686351938175,14.645132630421768,rural,14160,0,50.74062077905324,14.657318857989113
2129,47.50221131376592,14.32673399568547,rural,7653,0,47.507101844845934,14.332993715536167
2130,48.392458076523496,6.318268897023792,rural,3226,76038,48.4050299697286,6.311592955333609
2131,49.95503290897609,11.311031634797065,urban,6860,100403,49.93302259288378,11.316872257050962
2132,54.67523420679073,10.903952341834328,urban,17643,0,54.67240092355066,10.924801499468566
2133,50.11374142951094,8.28939895951099,rural,11113,117269,50.12611215581754,8.28114364907195
2134,47.4204578393391,8.661347068591354,urban,11564,65203,47.425628656148575,8.669561415591287
2135,49.39611554241142,12.57136463992769,urban,11968,116732,49.37116222348608,12.576070990448011
2136,54.13445029838413,10.818921083825106,urban,8626,0,54.14628043635363,10.821122913482087
2137,50.5058088973725,6.965396715694706,rural,1802,0,50.51291217275337,6.974094999618787
2138,53.45983678545514,8.205727191254674,rural,1499,115161,53.46473514248486,8.20512144659757
2139,49.17205069129167,6.513775232023725,urban,19240,0,49.177955505586425,6.501408936973965
2140,47.733559330831554,11.405446709317644,urban,18272,106838,47.7291820612373,11.402142058789837
2141,52.20998644468323,13.870381862587324,rural,19058,115507,52.21436451107069,13.883184520239537
2142,47.78012373096017,9.198221633093317,rural,17104,0,47.77713210779404,9.207259062505669
2143,47.4845823711852,12.67240675334977,urban,3293,0,47.49202307290135,12.663575414560006
2144,50.95756723228627,14.035376347444783,rural,3755,0,50.94435764066733,14.02225009689553
2145,48.67694008134424,13.610679110532336,rural,4225,89316,48.67212198853146,13.598573536154223
2146,54.221805577981655,9.671942615680212,rural,17566,0,54.22797020158183,9.6786870750423
2147,49.46340377129676,13.079594069196022,rural,2981,110310,49.474759164108576,13.099655773690175
2148,48.89840539355215,9.81422523017504,urban,5917,0,48.90218122253162,9.81678388394718
2149,50.19796592737772,13.11597380217504,urban,8796,119347,50.18626915615258,13.123119262705243
2150,51.73581095775727,12.239269575250084,urban,11652,0,51.74593543932277,12.240649453135514
2151,51.90234249191817,13.71643710944404,rural,14280,110679,51.91248813837794,13.701678757749232
2152,49.062761284097135,7.937479750368551,rural,4710,116081,49.07615332383513,7.94452109382857
2153,51.6685334773745,11.282301761281046,urban,14836,0,51.67135954122429,11.279500591846396
2154,53.89430878321199,10.50085361799806,rural,4266,116485,53.87999470208958,10.50081206639127
2155,53.59648138601163,13.2252875317729,urban,9351,0,53.582513208380405,13.230396394548462
2156,48.05120171095278,9.310306557399745,urban,7976,0,48.03832514849187,9.304457541534944
2157,47.7974979170673,7.25328928295896,rural,9549,97531,47.79870398612298,7.252966922656759
2158,54.50236875612286,13.92501347468172,rural,17513,0,54.48915899054193,13.924876390156028
2159,53.89703557703435,10.092471025805462,urban,1768,114188,53.899623082785496,10.088145314319808
2160,54.2897410587309,12.083089836908757,urban,4165,0,54.287357605379874,12.090412066440129
2161,52.55472802871267,11.45480114314204,rural,15979,0,52.55387975550397,11.450374889707378
2162,49.12983379490194,7.113354526135082,urban,2893,0,49.12190455553492,7.1218173602339
2163,51.67931573880929,10.764158213734683,urban,4717,131062,51.68598392486513,10.771765972721226
2164,49.49286116765085,12.16404979508517,urban,18411,0,49.49022425263626,12.16663545267688
2165,49.55819031949136,11.638483752819544,urban,1525,107925,49.56293960963279,11.62970449081836
2166,55.092573913689534,14.736897688700846,rural,2275,0,55.09146809338258,14.748439664833024
2167,51.68863203944092,14.118566860788556,urban,15263,0,51.71052134897079,14.136770291442213
2168,48.29316438878904,9.072032269478107,urban,703,0,48.30181685402364,9.071923652626277
2169,52.46858970281403,13.310555705874036,rural,19055,0,52.46102540574365,13.29491776228244
2170,54.51386140400474,11.883627601998253,rural,6681,0,54.512966484127375,11.876667569859404
2171,53.51180690612307,14.511589451123037,urban,13918,0,53.52282354060934,14.511983272936904
2172,47.58650018149375,8.058289883088175,urban,18894,0,47.59856980579058,8.055144594105943
2173,48.1252343133358,12.306251804416242,urban,803,0,48.12893271369165,12.328529561679934
2174,47.69263155762302,10.499442561630415,urban,17693,105656,47.67492158329024,10.497593719493278
2175,50.08658819077935,14.62549922564031,rural,6904,82113,50.10459891094127,14.637375373887195
2176,49.2795794686638,13.45412503860472,urban,7378,105952,49.29205885538824,13.450482218931244
2177,47.99895477874549,6.481494224264113,urban,8939,0,47.99452244776348,6.480532068500582
2178,53.49841991393615,6.734379906183749,urban,1864,100127,53.50105886694956,6.737604467056162
2179,54.76324992134337,7.514793489139607,urban,15258,0,54.76032696061161,7.526982643861246
2180,51.72451488888929,10.360915710321256,rural,12028,132971,51.726063009979306,10.346593233086333
2181,49.19891963104968,7.905895421196696,urban,14034,0,49.220536870286416,7.903437168400751
2182,47.7713677729911,9.053702319148742,urban,4901,92382,47.75136341565282,9.052114483904594
2183,47.59238025010801,12.989817706707928,rural,2203,0,47.58683318003954,12.996630546247973
2184,53.42061354589106,10.662832423671238,urban,18730,0,53.40838110911661,10.664544078539835
2185,48.85634990799731,13.40871906166882,rural,4071,103872,48.87215388902117,13.396073426871538
2186,51.70499053132379,10.838899773055306,rural,4882,133909,51.70213375064628,10.821036121177938
2187,48.67545899996924,8.32648803824867,urban,15634,0,48.69207940061751,8.34489906992739
2188,54.85440677020179,7.984576433388127,rural,11133,0,54.84681567402215,7.993910355599932
2189,52.45679847699521,8.635230700748846,rural,14515,130390,52.442217418056686,8.633545958556462
2190,51.25141476424426,14.443120465807263,rural,1686,0,51.2388852877508,14.448177947794338
2191,48.9831302631325,14.655691214645564,urban,10160,88671,48.96922427308128,14.6554423011139
2192,53.283761109758565,15.026666069038678,urban,2519,0,53.27467326066144,15.006567567251016
2193,49.89279282779211,8.50735142372596,rural,19795,0,49.88053490090714,8.500385580488098
2194,54.36202404055746,7.01884410119677,urban,8314,0,54.33052624495584,7.015687224858331
2195,54.74531352914463,11.36424861038158,rural,4416,103917,54.75031618352225,11.354355833562794
2196,53.72983773737941,9.775244175016,urban,7137,122927,53.72503126659789,9.771465219979548
2197,53.21311158849928,7.716482055532296,urban,2422,0,53.2119852875778,7.716135684234884
2198,53.12502389063566,12.624571035607884,urban,14207,0,53.13070709937511,12.633903953696962
2199,50.64262789107608,9.244294878557165,rural,15797,0,50.65493312949284,9.253366445952633
2200,49.17622948761908,14.827993637438464,rural,7999,0,49.189881964792505,14.830862432945992
2201,53.58743161552935,7.85489491511569,urban,6952,0,53.5960858390302,7.860235064682329
2202,48.34237921643452,12.409039004650149,rural,7086,0,48.35083718011864,12.409442233331356
2203,51.242412600504856,11.732651290943776,urban,19249,133542,51.23762647034376,11.720512930296708
2204,51.952762340796944,14.470439236587495,rural,12199,0,51.96042142921394,14.475028484260951
2205,54.88443480589862,11.7799932350627,urban,18058,99772,54.89446193962775,11.771067186759485
2206,48.69887044319682,14.98575478268408,urban,7216,62397,48.69144086275344,14.98293694219272
2207,49.85852412285547,7.712724515896053,rural,19202,116854,49.8739557080589,7.716567183339243
2208,53.14415358674657,6.574958917342806,rural,6431,105084,53.13146172996072,6.58529602893161
2209,53.12089373932056,11.661779268809244,rural,10213,0,53.10742963641562,11.676729564149428
2210,47.50291105549179,15.020615359244836,rural,19673,0,47.5171410514645,15.03439303624708
2211,47.440125542115375,5.961847283836195,rural,11159,49960,47.4507807397178,5.968780406284569
2212,52.22667326968351,8.049717220867363,rural,8622,0,52.23369823070505,8.040224601554227
2213,47.92331155113023,11.346679867724,rural,13267,0,47.92856991556009,11.349060029429037
2214,50.11428407079741,7.536401073968455,rural,4874,97073,50.12014638611213,7.519365301279216
2215,53.44417802362076,12.60860084344954,urban,152,117308,53.461248497769255,12.614857329282051
2216,53.45142004405908,12.490306966395233,rural,5244,122690,53.464369591687394,12.481049476542678
2217,48.455963353658014,7.502235839212606,urban,14580,0,48.46839749775207,7.503494586484105
2218,50.88195017966336,11.471963172087545,rural,981,120485,50.90537657158032,11.492379559810455
2219,49.90737734272037,9.445578789368568,rural,1853,106482,49.89910279839123,9.431699173411172
2220,51.87372034269172,7.813393709895367,urban,13227,0,51.86109494844495,7.823752067025852
2221,52.02804981703355,9.358059908835012,urban,5512,98827,52.00715804164386,9.3643049175345
2222,52.12550000853878,11.728043881000652,urban,11404,121530,52.11058864720006,11.72860625520522
2223,52.49228206032674,14.705783970407898,urban,15770,92723,52.47439716625712,14.690410501881908
2224,52.1872995994102,8.907140497722041,urban,1914,104740,52.186136957970895,8.917992998500077
2225,51.00867429345938,11.120662057096254,rural,17369,130576,50.99932143851175,11.112456054276088
2226,54.85392623062695,12.48066889612579,rural,8515,0,54.84387441307989,12.476834370891266
2227,54.59689262562615,10.473150920756492,urban,2355,0,54.608828779439726,10.486066967252114
2228,48.10288440760636,14.753995377537777,urban,11753,0,48.10662031202551,14.744067850399018
2229,47.29565536605687,6.597607254138774,urban,15713,47246,47.293138264886224,6.580474499595274
2230,50.21860017718843,13.036782578670596,rural,10179,0,50.21821526882719,13.027952681619814
2231,48.73117049155435,8.684539631471441,rural,9823,0,48.73482275189211,8.6757116265543
2232,50.59308159164271,14.703163938931976,urban,19482,0,50.5971118308632,14.69028748125958
2233,52.465484109098725,10.226600897003554,urban,18350,0,52.46605276164872,10.229119958492245
2234,47.67140934500953,14.93510521006684,rural,17945,0,47.66529266400325,14.926848003820682
2235,49.75342302465704,13.358657774808428,rural,15909,0,49.76301551732742,13.346579241413744
2236,52.90692767995338,13.7358272849044,rural,4046,115729,52.90188354482756,13.736750065390284
2237,50.90345956539042,12.397769926964092,urban,16442,118792,50.90692414292028,12.39556085868747
2238,51.480216910598735,8.262152463707896,urban,15357,0,51.49231631149834,8.275133892509702
2239,54.846088229008174,9.207224437748224,rural,7472,0,54.8381193828882,9.202329067559187
2240,54.69316276082334,9.812724073353078,rural,10453,0,54.70003506042588,9.810637426778545
2241,54.28544843331571,12.501430375791667,rural,2288,0,54.27786014160719,12.49561116260068
2242,53.98686855293933,13.196825619963272,rural,5955,118984,54.00150069676798,13.20825767609248
2243,49.01330775192188,6.458651742203847,rural,5641,89242,49.00985178523992,6.4575226682333335
2244,47.81964104642031,6.315729617281959,urban,16810,0,47.80428059040933,6.312001669563261
2245,47.98235691555508,10.112909938073257,urban,12394,107883,47.98766060684873,10.119899741194171
2246,48.055094577424384,7.016701577531167,rural,9188,0,48.05349851118464,7.013710167748902
2247,50.05686908148231,14.247046134419246,urban,13285,115706,50.061377823038974,14.259266605760308
2248,50.88099006932106,6.232910975950669,rural,12064,0,50.89659165061556,6.229637273695145
2249,50.20330807500258,9.150812001617068,urban,19676,0,50.19609315289143,9.133113649908424
2250,50.17618452640923,8.70643609410952,rural,19279,133679,50.19411059132625,8.701903971951047
2251,52.15526217900723,5.9673844494401775,urban,3041,75501,52.14302370999616,5.957191095676168
2252,50.15386418335035,9.251948509977698,rural,17333,130856,50.15168042004012,9.245310808407911
2253,51.582493796841405,9.530291730231124,urban,6491,106162,51.57042850259269,9.5302186066789
2254,51.06443583834616,8.873826003115415,rural,15750,129069,51.06341361573342,8.884431683017747
2255,52.4353929124032,11.976903336582955,rural,10577,0,52.431511531879,11.973732732361476
2256,47.945235812110525,13.391172029878328,urban,16093,92780,47.95794609448148,13.39792344301769
2257,47.45262165305979,10.298205535948076,urban,6928,0,47.44467839351145,10.294537162350228
2258,52.17433346385452,13.135968183058496,rural,6716,111834,52.15656533267077,13.125948070909423
2259,51.34252663136982,10.932243190028204,urban,4368,0,51.33743683951391,10.924910761338309
2260,48.04613141232307,8.325451972569851,rural,1920,80727,48.05152529690615,8.341088643062925
2261,47.4427754492746,8.310893662513209,rural,2363,0,47.44559534949235,8.30384068456597
2262,53.599185776164006,6.442742652172525,rural,8988,0,53.60517648486928,6.431065492958566
2263,52.78476558104955,12.236454423453768,urban,18632,0,52.79581267066689,12.243384938049608
2264,52.446893158727015,9.15360130976874,rural,1193,121486,52.463207443820735,9.140759215638983
2265,47.45037921225583,14.704993299313164,rural,15702,0,47.443231523902,14.694708514757538
2266,50.6163005533493,10.412561079065132,urban,15229,0,50.63411179514979,10.393422438344093
2267,52.235850651551694,9.565330716959132,urban,2250,112198,52.25305864482674,9.578214578238006
2268,50.92718552643832,6.338470261012011,rural,11684,0,50.91558320590914,6.311686703582256
2269,52.92022637129071,12.198380172425331,rural,15425,132231,52.931064194140056,12.198059596545209
2270,53.26047334916167,6.361128455795515,urban,18662,0,53.27321893441346,6.345139638315366
2271,47.55583780223688,14.816351913807992,urban,7878,0,47.55243810212812,14.811572007281208
2272,51.92420000117968,9.91555976683406,rural,19946,135218,51.91408655507398,9.930488268263629
2273,52.551528897707634,6.090420837104967,urban,13844,98649,52.54640361031165,6.096003686655756
2274,47.64104018862201,12.601090030937808,rural,10108,0,47.65354683484729,12.58885841624326
2275,51.55245863677511,11.286733540809236,rural,14923,0,51.57705695457803,11.285134502465937
2276,54.356307579694935,14.984411112967344,urban,1214,72103,54.3675946832243,14.987566333706512
2277,52.26711839064799,10.077483905545254,rural,7777,113963,52.261389072681474,10.07068250330187
2278,53.03798216911832,13.346045416701536,urban,12986,145918,53.05034168038959,13.35453565055533
2279,51.73505172230177,7.703910179942853,urban,6157,0,51.74232388133225,7.714209300481061
2280,49.86988783977218,9.879086712056866,rural,13136,112281,49.86288299124335,9.881960036484148
2281,50.40589272915471,14.995443286942336,urban,7867,72127,50.41455195092707,14.98695265082812
2282,54.123378767360194,7.276036807967952,urban,7829,125067,54.1206916593261,7.277991196697663
2283,54.07828783246646,10.66094548668162,rural,8274,124226,54.070173933952965,10.672625536943515
2284,49.946075540012295,11.405581873309568,urban,6241,0,49.92955880955242,11.40311551133631
2285,54.530580325789046,11.07010685768121,rural,1310,124584,54.52878097228482,11.06244157607536
2286,49.20216719543622,9.61789485815627,rural,9294,138675,49.198654481268434,9.610386890892736
2287,51.389249059615445,11.449374789885947,rural,4296,124508,51.389340075066976,11.46473544829452
2288,48.08605853002916,12.898521897606264,rural,10593,88294,48.07142521402744,12.90361865211883
2289,54.975119777732026,7.121877930390708,rural,7530,0,54.97787443790336,7.137387610804742
2290,50.65888037330081,7.543150505561344,urban,19555,0,50.66504870548112,7.547816027543536
2291,48.81036509643487,11.122791774217331,rural,11370,0,48.79318203251363,11.131527332669444
2292,51.20343981124499,7.286179844336813,rural,16891,99368,51.22693340857948,7.278705144911804
2293,48.54300168523211,9.585076825034436,urban,17244,0,48.52370576459407,9.586682928875126
2294,48.67740985606839,13.137902681738796,rural,14242,99095,48.6859155693752,13.149395615739468
2295,54.02911504112721,7.991746140553735,urban,4024,0,54.00306130022458,7.989945532517816
2296,53.973428899452905,8.512490477151204,rural,11910,125959,53.9805480143187,8.519760412194037
2297,48.63967333851176,11.264120171141212,rural,2071,121674,48.64333829471007,11.255229951971335
2298,54.7861724654359,13.680920041378704,rural,16985,113563,54.792652869895605,13.677812653459936
2299,52.11433051286598,7.040154396830788,urban,7381,110475,52.10893100712599,7.048001980868367
2300,53.59811911781175,9.355509258889516,urban,5693,0,53.60080799722157,9.339074211595143
2301,54.62788257043633,14.322251471107672,rural,890,0,54.62043611588831,14.308948765653708
2302,49.40537481399687,7.898912298464784,rural,16959,118754,49.39910135125524,7.90749783397076
2303,47.47576758992674,6.992960765966608,rural,10928,0,47.49667243662429,6.998124491118985
2304,53.693606386541695,14.231848910178046,rural,12919,126444,53.694486223593394,14.230261649961456
2305,51.82137595860507,12.590295004460522,urban,14881,131207,51.839011056828255,12.599044530527458
2306,48.81018777422925,8.382064279978945,urban,16009,117936,48.8240833399551,8.389011408509244
2307,54.23944286314926,10.98932938901316,urban,1780,130550,54.23301373544511,10.981941274923194
2308,51.60378361838659,13.5765846534363,urban,11257,114865,51.61030255899296,13.570609749311346
2309,53.1403548697755,11.081051242720124,urban,1828,0,53.13587361021237,11.071739210708005
2310,48.97764429909425,13.310506773524825,urban,5120,99891,48.97295269021698,13.305279383278108
2311,51.907325994956736,7.346362928188586,urban,6258,0,51.92203793991432,7.363707931766923
2312,49.19658597935662,11.200000202597376,urban,12574,0,49.19063438935475,11.21342934862005
2313,53.59237962601946,10.49010398165685,urban,4485,109821,53.61515082791548,10.50568530911784
2314,51.212840699513634,14.044958415664611,urban,10092,0,51.22253534941818,14.047409477685452
2315,53.53957030158018,14.586862653640171,rural,12643,143546,53.53604602133565,14.587819275715104
2316,49.465940309444,5.900460588005507,rural,5204,0,49.47287132550328,5.9139359412728245
2317,48.21176107823032,13.882329312321112,urban,11432,0,48.21985351439815,13.895003306536193
2318,49.46017380747999,7.4031102813688126,rural,13056,108032,49.4515617843102,7.390357427982508
2319,50.576389724040986,8.209660437913293,rural,11249,122663,50.57873911552375,8.219675580833071
2320,52.75353384045063,8.867411267261543,rural,19060,122221,52.754969082692064,8.866127403374158
2321,51.64862747421852,10.989825871244491,urban,18344,140000,51.64495794473525,10.993424003031064
2322,53.35172586524755,9.257072109733992,rural,13868,0,53.334330055818754,9.256017626786369
2323,50.35076306210758,11.392156510263964,urban,19789,0,50.34228554674662,11.399524778391443
2324,52.127471876027165,6.3114409946674215,urban,12890,99299,52.10557653332593,6.312353879151885
2325,47.54875417833429,13.495546568018865,urban,13418,0,47.53995559831616,13.482308391411292
2326,50.10878563206072,7.899274808937052,urban,16029,0,50.1120128438107,7.882829368937274
2327,48.84277794264111,9.86590069953412,rural,14690,145516,48.856569513183565,9.851555589302643
2328,50.6583590446721,13.758753481474956,urban,8096,115367,50.65726015840316,13.754551290960476
2329,52.82827827273137,12.02930817913568,rural,16078,132687,52.83380316158339,12.02264101556559
2330,50.69165489532904,14.03255596941806,rural,14256,0,50.70049106250742,14.026596185822877
